time_s,ecg_mv
64.00400,-0.04109
64.00800,-0.06536
64.01200,-0.04180
64.01600,-0.07051
64.02000,-0.00530
64.02400,-0.03140
64.02800,-0.01476
64.03200,-0.05082
64.03600,-0.07019
64.04000,-0.02168
64.04400,0.01391
64.04800,-0.00700
64.05200,0.02827
64.05600,0.02337
64.06000,0.03128
64.06400,0.05501
64.06800,0.02983
64.07200,0.03859
64.07600,0.07216
64.08000,0.06125
64.08400,0.04032
64.08800,0.02480
64.09200,0.06990
64.09600,-0.03264
64.10000,0.04225
64.10400,0.01180
64.10800,-0.01978
64.11200,0.00406
64.11600,-0.00350
64.12000,0.02595
64.12400,-0.02132
64.12800,-0.08391
64.13200,-0.05475
64.13600,-0.02482
64.14000,-0.05209
64.14400,-0.04596
64.14800,-0.04752
64.15200,-0.01778
64.15600,-0.04116
64.16000,-0.05125
64.16400,-0.06049
64.16800,-0.02794
64.17200,-0.06178
64.17600,-0.04024
64.18000,-0.04057
64.18400,-0.03354
64.18800,-0.03358
64.19200,-0.04310
64.19600,-0.01090
64.20000,-0.03291
64.20400,-0.06324
64.20800,-0.06757
64.21200,-0.06250
64.21600,-0.02288
64.22000,-0.07242
64.22400,-0.02302
64.22800,-0.05318
64.23200,-0.08433
64.23600,-0.10669
64.24000,-0.10785
64.24400,-0.10545
64.24800,-0.12037
64.25200,-0.07239
64.25600,-0.00183
64.26000,0.16101
64.26400,0.32153
64.26800,0.55800
64.27200,0.75498
64.27600,0.92542
64.28000,0.95592
64.28400,0.86741
64.28800,0.70443
64.29200,0.47399
64.29600,0.16139
64.30000,-0.03047
64.30400,-0.18305
64.30800,-0.22629
64.31200,-0.24328
64.31600,-0.23104
64.32000,-0.20384
64.32400,-0.17229
64.32800,-0.11642
64.33200,-0.10751
64.33600,-0.07597
64.34000,-0.05087
64.34400,-0.05615
64.34800,-0.02338
64.35200,-0.08726
64.35600,-0.06982
64.36000,-0.01636
64.36400,-0.04352
64.36800,-0.03805
64.37200,-0.03341
64.37600,-0.01799
64.38000,-0.01203
64.38400,0.00685
64.38800,0.02715
64.39200,0.05859
64.39600,-0.00643
64.40000,0.04521
64.40400,0.04610
64.40800,0.08326
64.41200,0.07722
64.41600,0.11522
64.42000,0.13734
64.42400,0.14928
64.42800,0.17238
64.43200,0.19816
64.43600,0.18076
64.44000,0.21371
64.44400,0.24678
64.44800,0.25568
64.45200,0.26256
64.45600,0.23147
64.46000,0.23751
64.46400,0.26838
64.46800,0.24408
64.47200,0.24260
64.47600,0.22027
64.48000,0.23312
64.48400,0.20378
64.48800,0.16439
64.49200,0.17471
64.49600,0.14275
64.50000,0.12690
64.50400,0.12508
64.50800,0.09865
64.51200,0.06690
64.51600,0.04043
64.52000,0.03799
64.52400,0.03070
64.52800,-0.00388
64.53200,-0.00251
64.53600,0.04631
64.54000,-0.02162
64.54400,-0.01603
64.54800,-0.04676
64.55200,-0.03567
64.55600,-0.02877
64.56000,-0.03394
64.56400,-0.07193
64.56800,-0.04186
64.57200,-0.06275
64.57600,-0.02379
64.58000,-0.04889
64.58400,-0.01580
64.58800,-0.04176
64.59200,-0.07287
64.59600,-0.03159
64.60000,-0.05973
64.60400,-0.05198
64.60800,-0.04822
64.61200,-0.07455
64.61600,-0.02655
64.62000,-0.04745
64.62400,-0.07142
64.62800,-0.07614
64.63200,-0.04115
64.63600,-0.02760
64.64000,-0.04232
64.64400,-0.04455
64.64800,-0.05904
64.65200,-0.02984
64.65600,-0.03949
64.66000,-0.06550
64.66400,-0.06300
64.66800,-0.09103
64.67200,-0.02712
64.67600,0.00579
64.68000,-0.05295
64.68400,-0.04226
64.68800,-0.03504
64.69200,-0.05454
64.69600,-0.00708
64.70000,-0.06950
64.70400,-0.06758
64.70800,-0.02010
64.71200,-0.03199
64.71600,-0.03628
64.72000,-0.05268
64.72400,-0.05131
64.72800,-0.04757
64.73200,-0.04243
64.73600,-0.06276
64.74000,-0.03093
64.74400,-0.01513
64.74800,-0.06038
64.75200,-0.06981
64.75600,-0.04812
64.76000,-0.00055
64.76400,-0.06850
64.76800,-0.02316
64.77200,-0.06311
64.77600,-0.06577
64.78000,-0.03003
64.78400,-0.05392
64.78800,-0.05121
64.79200,-0.03614
64.79600,-0.02910
64.80000,-0.04562
64.80400,-0.02112
64.80800,-0.06406
64.81200,-0.06015
64.81600,-0.03650
64.82000,-0.03810
64.82400,-0.08546
64.82800,-0.05619
64.83200,-0.03635
64.83600,-0.05326
64.84000,-0.01390
64.84400,-0.08002
64.84800,-0.04615
64.85200,-0.06615
64.85600,-0.08248
64.86000,-0.05464
64.86400,-0.05145
64.86800,-0.05805
64.87200,-0.06293
64.87600,-0.03406
64.88000,-0.07120
64.88400,-0.06184
64.88800,-0.07836
64.89200,-0.02823
64.89600,-0.07977
64.90000,-0.01767
64.90400,-0.06860
64.90800,-0.05095
64.91200,-0.01701
64.91600,-0.07004
64.92000,-0.02323
64.92400,-0.07450
64.92800,-0.05921
64.93200,-0.03942
64.93600,-0.04295
64.94000,-0.04364
64.94400,-0.04337
64.94800,-0.02030
64.95200,-0.08227
64.95600,-0.06280
64.96000,-0.03200
64.96400,-0.07739
64.96800,-0.06357
64.97200,-0.00369
64.97600,-0.02235
64.98000,-0.04005
64.98400,-0.04780
64.98800,-0.05270
64.99200,-0.06721
64.99600,-0.06598
65.00000,-0.06913
65.00400,-0.07340
65.00800,-0.04636
65.01200,-0.04109
65.01600,-0.06758
65.02000,-0.04585
65.02400,-0.07433
65.02800,-0.03978
65.03200,-0.05180
65.03600,-0.04492
65.04000,-0.03691
65.04400,-0.01309
65.04800,-0.02881
65.05200,-0.04011
65.05600,-0.01782
65.06000,-0.00611
65.06400,0.00613
65.06800,0.02428
65.07200,-0.00213
65.07600,0.00124
65.08000,0.04557
65.08400,0.01903
65.08800,0.05569
65.09200,0.10141
65.09600,0.07683
65.10000,0.02244
65.10400,0.03007
65.10800,0.04799
65.11200,0.02756
65.11600,0.03738
65.12000,0.01991
65.12400,0.01135
65.12800,0.00732
65.13200,-0.04229
65.13600,0.00303
65.14000,-0.05365
65.14400,-0.04982
65.14800,-0.08211
65.15200,-0.03950
65.15600,-0.03470
65.16000,-0.05138
65.16400,-0.06795
65.16800,-0.08993
65.17200,-0.03613
65.17600,-0.07008
65.18000,-0.05417
65.18400,-0.04213
65.18800,-0.04859
65.19200,-0.03875
65.19600,-0.01595
65.20000,-0.03258
65.20400,-0.06638
65.20800,-0.04769
65.21200,-0.05142
65.21600,-0.06408
65.22000,-0.03460
65.22400,-0.05451
65.22800,-0.04274
65.23200,-0.03444
65.23600,-0.00953
65.24000,-0.06455
65.24400,-0.04529
65.24800,-0.02589
65.25200,-0.05492
65.25600,-0.09660
65.26000,-0.13110
65.26400,-0.11227
65.26800,-0.09495
65.27200,-0.01024
65.27600,0.10557
65.28000,0.32934
65.28400,0.52581
65.28800,0.80194
65.29200,0.94491
65.29600,0.97210
65.30000,0.90057
65.30400,0.71576
65.30800,0.46019
65.31200,0.21759
65.31600,-0.00548
65.32000,-0.14060
65.32400,-0.24434
65.32800,-0.24840
65.33200,-0.20073
65.33600,-0.21122
65.34000,-0.16826
65.34400,-0.09570
65.34800,-0.08003
65.35200,-0.06246
65.35600,-0.04971
65.36000,-0.05334
65.36400,-0.05065
65.36800,-0.02639
65.37200,-0.03069
65.37600,-0.01728
65.38000,-0.01835
65.38400,0.02335
65.38800,-0.01515
65.39200,0.01852
65.39600,0.00022
65.40000,0.05220
65.40400,0.03497
65.40800,0.01288
65.41200,0.07069
65.41600,0.04365
65.42000,0.08920
65.42400,0.07150
65.42800,0.11045
65.43200,0.12515
65.43600,0.16693
65.44000,0.11496
65.44400,0.13926
65.44800,0.21332
65.45200,0.22315
65.45600,0.21332
65.46000,0.23726
65.46400,0.21057
65.46800,0.24552
65.47200,0.24453
65.47600,0.27582
65.48000,0.26320
65.48400,0.25024
65.48800,0.27010
65.49200,0.22399
65.49600,0.24028
65.50000,0.20584
65.50400,0.20447
65.50800,0.17215
65.51200,0.18913
65.51600,0.13383
65.52000,0.16555
65.52400,0.12165
65.52800,0.07325
65.53200,0.06484
65.53600,0.08600
65.54000,0.07244
65.54400,0.00797
65.54800,0.02381
65.55200,0.02401
65.55600,0.04754
65.56000,0.00897
65.56400,-0.01533
65.56800,0.00273
65.57200,-0.01952
65.57600,-0.04126
65.58000,-0.02822
65.58400,-0.03342
65.58800,-0.03546
65.59200,-0.03028
65.59600,-0.02687
65.60000,-0.04944
65.60400,-0.02203
65.60800,-0.06639
65.61200,-0.02274
65.61600,-0.02496
65.62000,-0.02757
65.62400,-0.06505
65.62800,-0.04513
65.63200,-0.03057
65.63600,-0.02650
65.64000,-0.01933
65.64400,-0.06440
65.64800,-0.03373
65.65200,-0.01417
65.65600,-0.05736
65.66000,-0.05775
65.66400,-0.04296
65.66800,-0.03935
65.67200,-0.03847
65.67600,-0.00994
65.68000,-0.02713
65.68400,-0.07005
65.68800,-0.01655
65.69200,-0.03135
65.69600,-0.01485
65.70000,-0.03339
65.70400,-0.00374
65.70800,-0.02973
65.71200,-0.04122
65.71600,-0.05509
65.72000,-0.01229
65.72400,-0.03444
65.72800,-0.06600
65.73200,-0.01530
65.73600,-0.00401
65.74000,-0.07106
65.74400,-0.01841
65.74800,-0.01816
65.75200,0.00530
65.75600,-0.00691
65.76000,-0.04417
65.76400,-0.02123
65.76800,-0.01382
65.77200,-0.05779
65.77600,0.00079
65.78000,-0.01971
65.78400,-0.01095
65.78800,-0.04578
65.79200,-0.01078
65.79600,-0.02931
65.80000,-0.03337
65.80400,-0.02737
65.80800,-0.01981
65.81200,-0.05669
65.81600,-0.02631
65.82000,-0.02025
65.82400,-0.05859
65.82800,0.00569
65.83200,0.02639
65.83600,-0.01355
65.84000,-0.02510
65.84400,-0.04589
65.84800,-0.04704
65.85200,-0.04914
65.85600,-0.00638
65.86000,-0.04193
65.86400,-0.01999
65.86800,-0.03320
65.87200,-0.00525
65.87600,0.00005
65.88000,-0.00440
65.88400,-0.01123
65.88800,-0.00093
65.89200,0.00921
65.89600,-0.03961
65.90000,-0.01795
65.90400,-0.03468
65.90800,-0.02170
65.91200,-0.02556
65.91600,-0.01988
65.92000,-0.00616
65.92400,-0.04645
65.92800,-0.07235
65.93200,-0.01545
65.93600,0.00262
65.94000,-0.02682
65.94400,0.01293
65.94800,0.02666
65.95200,-0.01182
65.95600,-0.01584
65.96000,0.00355
65.96400,0.01104
65.96800,-0.02684
65.97200,0.01840
65.97600,-0.02338
65.98000,0.00508
65.98400,0.04102
65.98800,0.05103
65.99200,0.03211
65.99600,0.06481
66.00000,0.09919
66.00400,0.04639
66.00800,0.09462
66.01200,0.10777
66.01600,0.05658
66.02000,0.10174
66.02400,0.08370
66.02800,0.05988
66.03200,0.05908
66.03600,0.04720
66.04000,0.04065
66.04400,0.02549
66.04800,0.00755
66.05200,0.03105
66.05600,0.04320
66.06000,-0.00154
66.06400,0.02817
66.06800,-0.01982
66.07200,-0.03171
66.07600,0.00333
66.08000,-0.00358
66.08400,-0.00186
66.08800,-0.02885
66.09200,-0.01862
66.09600,0.01101
66.10000,0.01969
66.10400,-0.00406
66.10800,-0.00319
66.11200,-0.06208
66.11600,-0.02252
66.12000,0.01807
66.12400,0.02698
66.12800,-0.02452
66.13200,-0.05765
66.13600,0.00292
66.14000,-0.03362
66.14400,-0.01559
66.14800,-0.02055
66.15200,-0.01630
66.15600,-0.03195
66.16000,-0.00485
66.16400,-0.02442
66.16800,-0.07048
66.17200,-0.09343
66.17600,-0.03332
66.18000,-0.06468
66.18400,-0.03682
66.18800,0.00610
66.19200,0.22446
66.19600,0.35600
66.20000,0.60918
66.20400,0.82941
66.20800,0.96355
66.21200,1.02423
66.21600,0.93432
66.22000,0.71572
66.22400,0.48101
66.22800,0.24201
66.23200,0.03156
66.23600,-0.09887
66.24000,-0.15060
66.24400,-0.21141
66.24800,-0.14320
66.25200,-0.15983
66.25600,-0.10514
66.26000,-0.07542
66.26400,-0.07429
66.26800,-0.02291
66.27200,-0.01111
66.27600,-0.01661
66.28000,0.02126
66.28400,0.01570
66.28800,0.00678
66.29200,-0.00205
66.29600,0.02666
66.30000,0.00818
66.30400,0.01372
66.30800,0.02636
66.31200,0.06468
66.31600,0.04726
66.32000,0.06157
66.32400,0.06827
66.32800,0.10155
66.33200,0.09880
66.33600,0.13602
66.34000,0.13097
66.34400,0.17037
66.34800,0.16373
66.35200,0.17464
66.35600,0.21414
66.36000,0.22211
66.36400,0.23284
66.36800,0.28872
66.37200,0.26254
66.37600,0.27065
66.38000,0.28820
66.38400,0.33338
66.38800,0.28136
66.39200,0.33432
66.39600,0.31732
66.40000,0.29730
66.40400,0.28988
66.40800,0.27410
66.41200,0.23619
66.41600,0.24424
66.42000,0.21873
66.42400,0.19845
66.42800,0.20290
66.43200,0.20763
66.43600,0.15771
66.44000,0.15354
66.44400,0.12647
66.44800,0.12331
66.45200,0.11782
66.45600,0.12344
66.46000,0.09560
66.46400,0.08293
66.46800,0.08961
66.47200,0.07178
66.47600,0.05688
66.48000,0.05539
66.48400,0.05203
66.48800,0.01374
66.49200,0.01194
66.49600,0.03040
66.50000,-0.00982
66.50400,0.01941
66.50800,0.01488
66.51200,0.02936
66.51600,0.03297
66.52000,0.04845
66.52400,-0.02589
66.52800,0.02603
66.53200,0.02558
66.53600,0.05096
66.54000,0.00749
66.54400,0.03061
66.54800,0.01684
66.55200,0.00346
66.55600,0.02485
66.56000,0.04266
66.56400,0.01397
66.56800,0.02553
66.57200,0.04211
66.57600,0.02041
66.58000,0.01580
66.58400,0.03080
66.58800,0.03082
66.59200,0.03363
66.59600,0.04647
66.60000,0.03496
66.60400,0.00069
66.60800,-0.00641
66.61200,0.02225
66.61600,0.06120
66.62000,0.02535
66.62400,0.01884
66.62800,0.03039
66.63200,0.03901
66.63600,0.04941
66.64000,0.00284
66.64400,0.04091
66.64800,0.03320
66.65200,0.04249
66.65600,0.05194
66.66000,-0.01500
66.66400,0.04924
66.66800,0.03742
66.67200,0.01515
66.67600,0.02611
66.68000,0.05307
66.68400,0.00045
66.68800,0.05013
66.69200,0.04476
66.69600,0.06838
66.70000,0.01413
66.70400,0.02078
66.70800,0.04977
66.71200,0.02815
66.71600,0.03901
66.72000,-0.01853
66.72400,0.07732
66.72800,-0.00280
66.73200,0.00099
66.73600,0.04570
66.74000,0.04234
66.74400,0.01960
66.74800,-0.00864
66.75200,0.04774
66.75600,0.03830
66.76000,0.01847
66.76400,0.03696
66.76800,0.02592
66.77200,0.01554
66.77600,0.05247
66.78000,0.03553
66.78400,0.03953
66.78800,0.01244
66.79200,0.02491
66.79600,0.03128
66.80000,0.02762
66.80400,0.04364
66.80800,0.04105
66.81200,0.03345
66.81600,0.03761
66.82000,0.04623
66.82400,0.06257
66.82800,0.01905
66.83200,0.06289
66.83600,0.05873
66.84000,0.06222
66.84400,0.03468
66.84800,0.05530
66.85200,0.09175
66.85600,0.03218
66.86000,0.07782
66.86400,0.06642
66.86800,0.10824
66.87200,0.09128
66.87600,0.11120
66.88000,0.09529
66.88400,0.10527
66.88800,0.15960
66.89200,0.10753
66.89600,0.13023
66.90000,0.13703
66.90400,0.12091
66.90800,0.15426
66.91200,0.11686
66.91600,0.13408
66.92000,0.12396
66.92400,0.07523
66.92800,0.11394
66.93200,0.06895
66.93600,0.09293
66.94000,0.03655
66.94400,0.06563
66.94800,0.08277
66.95200,0.07063
66.95600,0.07928
66.96000,0.09090
66.96400,0.06648
66.96800,0.04996
66.97200,0.04755
66.97600,0.06492
66.98000,0.02509
66.98400,0.03037
66.98800,0.04839
66.99200,0.08721
66.99600,0.02751
67.00000,0.05706
67.00400,0.03566
67.00800,0.06700
67.01200,0.05620
67.01600,0.05205
67.02000,0.06726
67.02400,0.04797
67.02800,0.01861
67.03200,0.09638
67.03600,0.04834
67.04000,0.05934
67.04400,0.06359
67.04800,0.03186
67.05200,0.03031
67.05600,0.01622
67.06000,0.02430
67.06400,0.00671
67.06800,-0.01470
67.07200,-0.04068
67.07600,0.00015
67.08000,0.07045
67.08400,0.21147
67.08800,0.42201
67.09200,0.66883
67.09600,0.89423
67.10000,1.00036
67.10400,1.09565
67.10800,1.00661
67.11200,0.84834
67.11600,0.58139
67.12000,0.28380
67.12400,0.10746
67.12800,-0.04200
67.13200,-0.12226
67.13600,-0.16159
67.14000,-0.10460
67.14400,-0.08953
67.14800,-0.06320
67.15200,-0.04830
67.15600,0.01006
67.16000,0.00996
67.16400,0.01984
67.16800,0.09206
67.17200,0.05940
67.17600,0.08720
67.18000,0.08858
67.18400,0.08880
67.18800,0.06652
67.19200,0.05826
67.19600,0.08175
67.20000,0.09688
67.20400,0.09636
67.20800,0.10476
67.21200,0.12090
67.21600,0.10316
67.22000,0.16276
67.22400,0.13544
67.22800,0.17434
67.23200,0.17339
67.23600,0.23165
67.24000,0.21517
67.24400,0.22434
67.24800,0.25555
67.25200,0.29497
67.25600,0.27286
67.26000,0.28633
67.26400,0.31750
67.26800,0.35229
67.27200,0.29037
67.27600,0.37289
67.28000,0.40912
67.28400,0.35806
67.28800,0.38207
67.29200,0.35327
67.29600,0.31331
67.30000,0.33064
67.30400,0.34231
67.30800,0.29143
67.31200,0.29388
67.31600,0.26759
67.32000,0.27351
67.32400,0.29200
67.32800,0.23110
67.33200,0.18407
67.33600,0.22893
67.34000,0.17008
67.34400,0.15484
67.34800,0.15627
67.35200,0.15272
67.35600,0.12711
67.36000,0.12298
67.36400,0.10776
67.36800,0.07488
67.37200,0.10561
67.37600,0.10615
67.38000,0.06595
67.38400,0.04408
67.38800,0.06299
67.39200,0.07883
67.39600,0.09753
67.40000,0.07647
67.40400,0.00552
67.40800,0.05723
67.41200,0.06787
67.41600,0.07400
67.42000,0.03679
67.42400,0.06113
67.42800,0.06831
67.43200,0.08267
67.43600,0.08121
67.44000,0.10242
67.44400,0.05240
67.44800,0.05948
67.45200,0.05704
67.45600,0.07869
67.46000,0.10422
67.46400,0.07238
67.46800,0.06901
67.47200,0.04977
67.47600,0.04141
67.48000,0.10556
67.48400,0.06450
67.48800,0.09829
67.49200,0.08207
67.49600,0.05883
67.50000,0.07115
67.50400,0.05043
67.50800,0.07862
67.51200,0.06615
67.51600,0.08170
67.52000,0.09518
67.52400,0.05532
67.52800,0.08604
67.53200,0.07514
67.53600,0.05861
67.54000,0.07213
67.54400,0.09528
67.54800,0.07004
67.55200,0.08982
67.55600,0.07363
67.56000,0.09588
67.56400,0.06450
67.56800,0.06289
67.57200,0.07929
67.57600,0.02241
67.58000,0.05720
67.58400,0.10159
67.58800,0.05285
67.59200,0.10823
67.59600,0.09834
67.60000,0.05962
67.60400,0.05269
67.60800,0.07811
67.61200,0.08479
67.61600,0.10619
67.62000,0.09685
67.62400,0.05528
67.62800,0.08401
67.63200,0.05941
67.63600,0.08817
67.64000,0.07961
67.64400,0.09520
67.64800,0.06814
67.65200,0.08336
67.65600,0.04356
67.66000,0.04863
67.66400,0.08046
67.66800,0.06933
67.67200,0.08813
67.67600,0.11187
67.68000,0.05693
67.68400,0.04441
67.68800,0.04782
67.69200,0.05529
67.69600,0.09385
67.70000,0.07462
67.70400,0.06350
67.70800,0.08026
67.71200,0.06615
67.71600,0.07215
67.72000,0.06921
67.72400,0.04089
67.72800,0.08642
67.73200,0.07054
67.73600,0.11572
67.74000,0.06901
67.74400,0.05702
67.74800,0.07059
67.75200,0.05450
67.75600,0.06675
67.76000,0.06239
67.76400,0.07486
67.76800,0.05237
67.77200,0.06838
67.77600,0.06600
67.78000,0.05576
67.78400,0.07885
67.78800,0.09582
67.79200,0.10514
67.79600,0.10029
67.80000,0.10163
67.80400,0.12887
67.80800,0.11602
67.81200,0.14237
67.81600,0.10495
67.82000,0.12422
67.82400,0.14212
67.82800,0.18299
67.83200,0.16127
67.83600,0.17475
67.84000,0.14375
67.84400,0.13138
67.84800,0.21523
67.85200,0.17914
67.85600,0.17685
67.86000,0.12869
67.86400,0.10701
67.86800,0.11437
67.87200,0.09765
67.87600,0.08383
67.88000,0.03671
67.88400,0.08515
67.88800,0.03240
67.89200,0.06300
67.89600,0.04040
67.90000,0.10731
67.90400,0.04226
67.90800,0.05831
67.91200,0.07509
67.91600,0.05868
67.92000,0.07161
67.92400,0.08241
67.92800,0.05277
67.93200,0.07409
67.93600,0.06306
67.94000,0.03810
67.94400,0.07148
67.94800,0.04255
67.95200,0.08691
67.95600,0.06344
67.96000,0.06865
67.96400,0.08250
67.96800,0.04714
67.97200,0.04636
67.97600,0.09199
67.98000,0.07084
67.98400,0.06096
67.98800,0.00034
67.99200,0.02587
67.99600,-0.01302
68.00000,-0.01967
68.00400,-0.03967
68.00800,-0.00770
68.01200,0.09717
68.01600,0.25553
68.02000,0.43230
68.02400,0.66898
68.02800,0.89015
68.03200,1.07162
68.03600,1.07521
68.04000,1.01067
68.04400,0.87323
68.04800,0.57202
68.05200,0.33325
68.05600,0.08018
68.06000,-0.06559
68.06400,-0.13156
68.06800,-0.08484
68.07200,-0.13943
68.07600,-0.06297
68.08000,-0.05764
68.08400,-0.03581
68.08800,-0.02000
68.09200,0.04077
68.09600,0.07372
68.10000,0.04194
68.10400,0.05528
68.10800,0.04357
68.11200,0.05458
68.11600,0.09159
68.12000,0.06514
68.12400,0.05864
68.12800,0.09885
68.13200,0.09611
68.13600,0.09870
68.14000,0.14761
68.14400,0.12439
68.14800,0.15088
68.15200,0.11590
68.15600,0.15291
68.16000,0.19724
68.16400,0.20038
68.16800,0.22295
68.17200,0.19074
68.17600,0.23356
68.18000,0.28945
68.18400,0.30558
68.18800,0.22905
68.19200,0.26779
68.19600,0.34730
68.20000,0.35008
68.20400,0.36833
68.20800,0.29157
68.21200,0.35500
68.21600,0.37251
68.22000,0.37736
68.22400,0.32917
68.22800,0.36197
68.23200,0.34865
68.23600,0.30806
68.24000,0.33860
68.24400,0.31368
68.24800,0.29095
68.25200,0.24381
68.25600,0.24190
68.26000,0.21596
68.26400,0.23458
68.26800,0.23047
68.27200,0.14794
68.27600,0.18972
68.28000,0.14560
68.28400,0.10868
68.28800,0.09679
68.29200,0.13165
68.29600,0.09956
68.30000,0.07058
68.30400,0.07448
68.30800,0.06406
68.31200,0.06562
68.31600,0.09988
68.32000,0.04698
68.32400,0.05125
68.32800,-0.00687
68.33200,0.06414
68.33600,0.07348
68.34000,0.09322
68.34400,0.03877
68.34800,0.04402
68.35200,0.04212
68.35600,0.02379
68.36000,0.04963
68.36400,0.03244
68.36800,0.04429
68.37200,0.05087
68.37600,0.06433
68.38000,0.04849
68.38400,0.09843
68.38800,0.05364
68.39200,0.05865
68.39600,0.05702
68.40000,0.04522
68.40400,0.06572
68.40800,0.05011
68.41200,0.01834
68.41600,0.03539
68.42000,0.07546
68.42400,0.01234
68.42800,0.08080
68.43200,0.04806
68.43600,0.04983
68.44000,0.07133
68.44400,0.04877
68.44800,0.03491
68.45200,-0.00084
68.45600,0.03147
68.46000,0.01936
68.46400,0.05865
68.46800,0.04498
68.47200,0.02386
68.47600,0.06651
68.48000,0.06174
68.48400,0.08758
68.48800,0.04839
68.49200,0.01655
68.49600,0.04452
68.50000,0.05690
68.50400,0.06051
68.50800,0.01393
68.51200,0.05149
68.51600,0.05430
68.52000,0.04941
68.52400,0.00687
68.52800,0.03109
68.53200,0.03729
68.53600,0.03558
68.54000,0.05799
68.54400,0.03178
68.54800,0.00125
68.55200,-0.00501
68.55600,0.04828
68.56000,0.02214
68.56400,0.03724
68.56800,0.06169
68.57200,0.02694
68.57600,0.03745
68.58000,0.00767
68.58400,0.01250
68.58800,0.04887
68.59200,0.06160
68.59600,0.02300
68.60000,0.03294
68.60400,0.04277
68.60800,0.02728
68.61200,0.03708
68.61600,0.02771
68.62000,0.04749
68.62400,0.02484
68.62800,0.02502
68.63200,0.00666
68.63600,0.01852
68.64000,0.00364
68.64400,0.03108
68.64800,0.05509
68.65200,0.00710
68.65600,0.01602
68.66000,0.01737
68.66400,0.04302
68.66800,0.02646
68.67200,0.02623
68.67600,0.01266
68.68000,0.02698
68.68400,0.02464
68.68800,0.01533
68.69200,0.06041
68.69600,0.04191
68.70000,0.02774
68.70400,0.03774
68.70800,0.07769
68.71200,0.04364
68.71600,0.01920
68.72000,0.02976
68.72400,0.05329
68.72800,0.03953
68.73200,0.02371
68.73600,0.03160
68.74000,0.00596
68.74400,0.02242
68.74800,0.02011
68.75200,0.02368
68.75600,0.05606
68.76000,0.02899
68.76400,0.05164
68.76800,0.02798
68.77200,-0.00322
68.77600,0.05330
68.78000,0.01673
68.78400,0.02617
68.78800,0.05156
68.79200,0.05933
68.79600,0.03493
68.80000,0.06065
68.80400,0.02698
68.80800,0.05497
68.81200,0.02782
68.81600,0.07344
68.82000,0.04868
68.82400,0.08255
68.82800,0.05316
68.83200,0.11738
68.83600,0.13005
68.84000,0.10018
68.84400,0.11403
68.84800,0.09883
68.85200,0.11788
68.85600,0.09333
68.86000,0.13627
68.86400,0.11639
68.86800,0.13540
68.87200,0.10391
68.87600,0.08988
68.88000,0.06795
68.88400,0.08802
68.88800,0.06312
68.89200,0.03210
68.89600,0.01824
68.90000,0.06164
68.90400,0.03449
68.90800,0.03043
68.91200,0.01722
68.91600,0.01474
68.92000,0.02348
68.92400,0.02605
68.92800,-0.00350
68.93200,0.07094
68.93600,0.03865
68.94000,-0.02013
68.94400,0.02038
68.94800,0.04157
68.95200,0.00503
68.95600,-0.01001
68.96000,0.02909
68.96400,0.00488
68.96800,0.01748
68.97200,0.05112
68.97600,0.01721
68.98000,0.04412
68.98400,0.00056
68.98800,-0.02141
68.99200,0.00740
68.99600,0.00546
69.00000,0.02397
69.00400,0.01229
69.00800,-0.04838
69.01200,-0.04641
69.01600,-0.05050
69.02000,-0.07100
69.02400,-0.06818
69.02800,-0.02936
69.03200,0.06161
69.03600,0.16748
69.04000,0.37564
69.04400,0.60458
69.04800,0.86566
69.05200,0.99040
69.05600,1.00836
69.06000,0.96831
69.06400,0.79036
69.06800,0.48979
69.07200,0.24407
69.07600,0.06442
69.08000,-0.09187
69.08400,-0.15963
69.08800,-0.16051
69.09200,-0.16273
69.09600,-0.11863
69.10000,-0.10723
69.10400,-0.03070
69.10800,-0.04526
69.11200,-0.00404
69.11600,-0.04005
69.12000,0.00055
69.12400,0.02950
69.12800,-0.00218
69.13200,0.00980
69.13600,-0.02190
69.14000,0.01892
69.14400,0.00348
69.14800,0.03673
69.15200,0.03198
69.15600,0.03502
69.16000,0.05088
69.16400,0.05902
69.16800,0.07868
69.17200,0.08574
69.17600,0.12847
69.18000,0.14175
69.18400,0.08470
69.18800,0.18062
69.19200,0.16633
69.19600,0.19593
69.20000,0.18808
69.20400,0.23660
69.20800,0.25277
69.21200,0.24507
69.21600,0.24753
69.22000,0.29317
69.22400,0.30136
69.22800,0.28085
69.23200,0.25982
69.23600,0.28219
69.24000,0.31146
69.24400,0.32470
69.24800,0.27121
69.25200,0.26960
69.25600,0.24664
69.26000,0.26175
69.26400,0.22235
69.26800,0.25584
69.27200,0.21549
69.27600,0.18123
69.28000,0.15860
69.28400,0.16967
69.28800,0.12344
69.29200,0.10733
69.29600,0.10192
69.30000,0.10726
69.30400,0.10189
69.30800,0.05430
69.31200,0.02601
69.31600,0.02371
69.32000,0.03094
69.32400,0.04111
69.32800,-0.03135
69.33200,0.03110
69.33600,0.02213
69.34000,0.01509
69.34400,-0.02206
69.34800,0.00837
69.35200,-0.00606
69.35600,-0.01573
69.36000,0.01441
69.36400,0.02700
69.36800,0.00443
69.37200,0.01218
69.37600,0.02001
69.38000,0.00034
69.38400,-0.00961
69.38800,0.02947
69.39200,-0.01416
69.39600,-0.00741
69.40000,0.00497
69.40400,-0.01012
69.40800,-0.02175
69.41200,0.02023
69.41600,-0.00300
